id,name,pkg,lead_ext,category,packaged,lifecycle,kind,kernel,vendor,contrib,lang,license,tags,version,url,repo_url,home_url,doc_url,license_url,control_url,author_url,cargo_url,pgxn_url,has_bin,has_lib,need_ddl,need_load,trusted,relocatable,libs,schemas,pg_ver,requires,required_by,see_also,tarball,pgrx_ver,rpm_ver,rpm_repo,rpm_pkg,rpm_pg,rpm_deps,rpm_build,deb_ver,deb_repo,deb_pkg,deb_pg,deb_deps,deb_build,stars,watchers,forks,repo_created_at,last_commit,last_release,last_active,checked_at,en_desc,zh_desc,comment,extra,mtime
101055,pg_ethiopian_calendar,pg_ethiopian_calendar,pg_ethiopian_calendar,TIME,f,active,standard,,,f,C,PostgreSQL,{calendar},1.1,https://github.com/HuluWZ/pg-ethiopian-calendar,https://github.com/HuluWZ/pg-ethiopian-calendar,,https://github.com/HuluWZ/pg-ethiopian-calendar/blob/main/README.md,https://github.com/HuluWZ/pg-ethiopian-calendar/blob/main/LICENSE,https://github.com/HuluWZ/pg-ethiopian-calendar/blob/main/pg_ethiopian_calendar.control,https://github.com/HuluWZ,,https://pgxn.org/dist/pg_ethiopian_calendar/,f,t,t,f,f,t,,,"{11,12,13,14,15,16,17,18}",,,,,,,,,,,f,,,,,,f,5,0,1,2025-12-05,2026-06-13,2026-06-13,2026-06-13,2026-07-16,Convert between Gregorian and Ethiopian calendar dates,在公历日期与埃塞俄比亚历日期之间进行双向转换,raw version: 1.1.3,{},2026-07-17
101056,pg_flashback,pg_flashback,pg_flashback,ADMIN,f,active,preload,,,f,Rust,MIT,{pgrx},0.1.0,https://github.com/CaghanTU/pg_flashback,https://github.com/CaghanTU/pg_flashback,,https://github.com/CaghanTU/pg_flashback/blob/7f0a26d763372859826f8e21d9b1594dce8dc414/README.md,https://github.com/CaghanTU/pg_flashback/blob/7f0a26d763372859826f8e21d9b1594dce8dc414/LICENSE,https://github.com/CaghanTU/pg_flashback/blob/7f0a26d763372859826f8e21d9b1594dce8dc414/pg_flashback.control,https://github.com/CaghanTU,https://github.com/CaghanTU/pg_flashback/blob/7f0a26d763372859826f8e21d9b1594dce8dc414/Cargo.toml,,f,t,t,t,f,f,{pg_flashback},{flashback},"{13,14,15,16,17,18}",,,,,0.16.1,,,,,,f,,,,,,f,1,0,0,2026-04-01,2026-04-05,,2026-04-05,2026-07-16,Table-level point-in-time restore and time-travel queries for PostgreSQL using trigger or WAL capture.,通过触发器或 WAL 捕获，为 PostgreSQL 提供表级时间点恢复和历史查询。,,{},2026-07-18
101057,pg_follower,pg_follower,pg_follower,ETL,f,active,standard,,,f,C,,"{background-worker,logical-replication}",1.0,https://github.com/HUUTFJ/pg_follower,https://github.com/HUUTFJ/pg_follower,,https://github.com/HUUTFJ/pg_follower/blob/master/README.md,,https://github.com/HUUTFJ/pg_follower/blob/master/pg_follower.control,https://github.com/HUUTFJ,,,f,t,t,f,f,t,,,,,,,,,,,,,,f,,,,,,f,2,1,0,2024-03-04,2024-11-16,,2024-11-16,2026-07-16,Educational logical-replication extension that captures and applies database changes,用于捕获并应用数据库变更的教学型逻辑复制扩展,,{},2026-07-18
101058,pg_force_unlogged_create_table,pg_force_unlogged_create_table,pg_force_unlogged_create_table,ADMIN,f,active,preload,,,f,C,,,1.0,https://github.com/gurjeet/pg_force_unlogged_create_table,https://github.com/gurjeet/pg_force_unlogged_create_table,,https://github.com/gurjeet/pg_force_unlogged_create_table/blob/b143432f1f05bf0a16cb7480dd23acd4bf3e43f8/README.md,,https://github.com/gurjeet/pg_force_unlogged_create_table/blob/b143432f1f05bf0a16cb7480dd23acd4bf3e43f8/pg_force_unlogged_create_table.control,https://github.com/gurjeet,,,f,t,t,t,f,t,{pg_force_unlogged_create_table},,,,,,,,,,,,,f,,,,,,f,0,0,0,2026-01-06,2026-01-06,,2026-01-06,2026-07-16,force CREATE TABLE to create UNLOGGED tables,通过 ProcessUtility 钩子强制 CREATE TABLE 与 CREATE TABLE AS 创建 UNLOGGED 表。,,{},2026-07-18
101059,pg_fusion,pg_fusion,pg_fusion,FEAT,f,active,preload,,,f,Rust,BSD-2-Clause,"{datafusion,olap,pgrx}",24.0.0,https://darthunix.github.io/pg_fusion/,https://github.com/darthunix/pg_fusion,https://darthunix.github.io/pg_fusion/,https://darthunix.github.io/pg_fusion/quickstart.html,https://github.com/darthunix/pg_fusion/blob/main/LICENSE,https://github.com/darthunix/pg_fusion/blob/main/pg/extension/pg_fusion.control,https://github.com/darthunix,https://github.com/darthunix/pg_fusion/blob/main/pg/extension/Cargo.toml,,f,t,t,t,f,f,{pg_fusion},,{17},,,,,0.18,,,,,,f,,,,,,f,10,2,2,2024-11-03,2026-06-30,,2026-06-30,2026-07-16,Experimental PostgreSQL extension for DataFusion-backed analytical query execution,使用 Apache DataFusion 执行分析查询的实验性 PostgreSQL 扩展,,{},2026-07-18
101060,pg_git,pg_git,pg_git,UTIL,f,active,puresql,,,f,SQL,PostgreSQL,{git},0.4.0,https://github.com/seanwevans/pg_git,https://github.com/seanwevans/pg_git,,https://github.com/seanwevans/pg_git/blob/main/README.md,https://github.com/seanwevans/pg_git/blob/main/LICENSE,https://github.com/seanwevans/pg_git/blob/main/pg_git.control,https://github.com/seanwevans,,,f,f,t,f,f,f,,{pggit},"{12,13,14,15,16,17,18}","{pg_trgm,pgcrypto,plpgsql,plpython3u}",,,,,,,,,,f,,,,,,f,1,1,0,2025-02-28,2026-07-05,,2026-07-05,2026-07-16,"Implements Git-like repositories, commits, branches, merges and remote operations using PostgreSQL-native data and functions.",使用 PostgreSQL 原生数据与函数实现类似 Git 的仓库、提交、分支、合并和远程操作。,,{},2026-07-18
101062,pg_headerkit,pg_headerkit,pg_headerkit,FUNC,f,,puresql,,,f,SQL,ISC,"{headers,postgrest,supabase}",1.0,https://github.com/supabase-community/pg_headerkit,https://github.com/supabase-community/pg_headerkit,,https://github.com/supabase-community/pg_headerkit/blob/main/README.md,,https://github.com/supabase-community/pg_headerkit/blob/main/pg_headerkit.control,https://github.com/supabase-community,,,f,f,t,f,f,f,,{hdr},,,,,,,,,,,,f,,,,,,f,35,2,0,2022-10-14,2026-05-15,,2026-05-15,2026-07-16,PostgreSQL SQL functions for reading PostgREST request headers inside database code,在数据库函数中读取 PostgREST 请求头的 PostgreSQL SQL 函数集合,Install guard incorrectly names supascript,{},2026-07-18
101063,pg_hspell,pg_hspell,pg_hspell,FTS,f,,standard,,,f,C,MPL-2.0,"{dictionary,fts,hebrew}",1.0,https://github.com/IgKh/pg_hspell,https://github.com/IgKh/pg_hspell,,https://github.com/IgKh/pg_hspell/blob/master/README.md,https://github.com/IgKh/pg_hspell/blob/master/LICENSE,https://github.com/IgKh/pg_hspell/blob/master/pg_hspell.control,https://github.com/IgKh,,,f,t,t,f,f,t,,,"{10,11,12,13,14,15,16,17,18}",,,{pg_icu_parser},,,,,,,,f,,,,,,f,5,1,3,2022-07-02,2024-07-04,2022-11-07,2024-07-04,2026-07-16,Full text search dictionary template for Hebrew text using libhspell,基于 libhspell 的希伯来语全文搜索词典模板,raw version: 1.0.1,{},2026-07-18
101064,pg_ical,pg_ical,pg_ical,TYPE,f,active,standard,,,f,C,MIT,"{calendar,libical,rrule}",0.2.0,https://github.com/thomastthai/pg_ical,https://github.com/thomastthai/pg_ical,,https://github.com/thomastthai/pg_ical/blob/main/README.md,https://github.com/thomastthai/pg_ical/blob/main/LICENSE,https://github.com/thomastthai/pg_ical/blob/main/pg_ical.control,https://github.com/thomastthai,,,f,t,t,f,f,t,,,"{11,12}",,,,,,,,,,,f,,,,,,f,0,1,1,2025-01-30,2025-01-31,,2025-01-31,2026-07-16,RRULE recurrence functions for PostgreSQL backed by libical,基于 libical 的 PostgreSQL RRULE 重复规则函数,,{},2026-07-18
101065,pg_isolate,pg_isolate,pg_isolate,ADMIN,f,active,headless,,,f,C,MIT,"{cgroup,preload,resource-control}",1.0,https://github.com/extio1/pg_isolate,https://github.com/extio1/pg_isolate,,https://github.com/extio1/pg_isolate/blob/main/README.md,https://github.com/extio1/pg_isolate/blob/main/LICENSE,https://github.com/extio1/pg_isolate/blob/main/pg_isolate.control,https://github.com/extio1,,,t,t,f,t,f,t,{pg_isolate},,,,,,,,,,,,,f,,,,,,f,0,1,1,2024-04-02,2024-09-25,,2024-09-25,2026-07-16,Assign PostgreSQL backends to Linux cgroups for resource isolation,通过 Linux cgroups v2 隔离 PostgreSQL 后端与后台工作进程的扩展,,{},2026-07-18
101066,pg_json_diff,pg_json_diff,pg_json_diff,ETL,f,active,standard,,,f,C++,MIT,"{diff,jsonb,merge,patch}",1.0,https://github.com/KhaledSMQ/pg-jsondiff,https://github.com/KhaledSMQ/pg-jsondiff,,https://github.com/KhaledSMQ/pg-jsondiff/blob/95cd668636ce9c88d2f6ac57d92ac5301a81ed3c/README.md,https://github.com/KhaledSMQ/pg-jsondiff/blob/95cd668636ce9c88d2f6ac57d92ac5301a81ed3c/LICENSE,https://github.com/KhaledSMQ/pg-jsondiff/blob/95cd668636ce9c88d2f6ac57d92ac5301a81ed3c/pg_json_diff.control,https://github.com/KhaledSMQ,,,f,t,t,f,f,t,,,"{12,13,14,15,16,17,18}",,,,,,,,,,,f,,,,,,f,1,1,1,2025-11-14,2025-11-14,,2025-11-14,2026-07-16,"JSONB diff, JSON Patch, and merge-patch functions for PostgreSQL",为 PostgreSQL 提供 JSONB 差异生成、RFC 6902 JSON Patch 应用和 RFC 7386 合并补丁函数。,,{},2026-07-17
101067,pg_ledger,pg_ledger,pg_ledger,FEAT,f,active,standard,,,f,Rust,Matroid,{pgrx},0.2.0,https://github.com/matroidbe/pg_extensions-releases/tree/main/extensions/pg_ledger,https://github.com/matroidbe/pg_extensions-releases/tree/main/extensions/pg_ledger,,https://github.com/matroidbe/pg_extensions-releases/blob/main/README.md,https://github.com/matroidbe/pg_extensions-releases/blob/main/LICENSE,https://github.com/matroidbe/pg_extensions-releases/blob/main/extensions/pg_ledger/pg_ledger.control,https://github.com/matroidbe,https://github.com/matroidbe/pg_extensions-releases/blob/main/extensions/pg_ledger/Cargo.toml,,f,t,t,f,f,f,,{pgledger},"{14,15,16,17,18}",{plpgsql},,,,0.16,,,,,,f,,,,,,f,1,0,0,2026-03-19,2026-06-29,2026-06-29,2026-06-29,2026-07-16,"Provides a double-entry accounting engine with immutable journals, fiscal periods, currencies and posting rules inside PostgreSQL.",在 PostgreSQL 内提供包含不可变日记账、会计期间、币种与过账规则的双式记账引擎。,,{},2026-07-23
101068,pg_lexo,pg_lexo,pg_lexo,TYPE,f,active,standard,,,f,Rust,MIT,{pgrx},0.6.0,https://github.com/Blad3Mak3r/pg_lexo,https://github.com/Blad3Mak3r/pg_lexo,,https://github.com/Blad3Mak3r/pg_lexo/blob/main/README.md,,https://github.com/Blad3Mak3r/pg_lexo/blob/main/pg_lexo.control,https://github.com/Blad3Mak3r,https://github.com/Blad3Mak3r/pg_lexo/blob/main/Cargo.toml,,f,t,t,f,f,f,,,"{16,17,18}",,,,,0.16.1,,,,,,f,,,,,,f,1,0,0,2025-11-25,2026-06-02,2026-06-02,2026-06-02,2026-07-16,Provides a Base62 lexicographic position type and helper functions for stable list ordering and reordering without bulk row updates.,提供 Base62 字典序位置类型及辅助函数，可在无需批量更新其他行的情况下稳定排序与重排列表。,raw version: 0.6.1,{},2026-07-18
101069,pg_llm,pg_llm,pg_llm,RAG,f,active,preload,,,f,C++,PostgreSQL,"{llm,rag}",1.1,https://github.com/onelazyteam/pg_llm,https://github.com/onelazyteam/pg_llm,,https://github.com/onelazyteam/pg_llm/blob/master/README.md,,https://github.com/onelazyteam/pg_llm/blob/master/pg_llm.control,https://github.com/onelazyteam,,,f,t,t,t,f,t,{pg_llm},{_pg_llm_catalog},"{14,15,16,17,18}",{vector},,,,,,,,,,f,,,,,,f,0,1,0,2025-03-06,2026-04-14,,2026-04-14,2026-07-16,"Integrates local and remote large-language models with chat, sessions, text-to-SQL, audit and vector-backed knowledge features.",将本地及远程大语言模型与聊天、会话、文本转 SQL、审计和向量知识库功能集成到 PostgreSQL。,,{},2026-07-18
101070,pg_llm_helper,pg_llm_helper,pg_llm_helper,RAG,f,active,preload,,,f,C,PostgreSQL,{llm},1.0,https://github.com/GeoffMontee/pg_llm_helper,https://github.com/GeoffMontee/pg_llm_helper,,https://github.com/GeoffMontee/pg_llm_helper/blob/main/README.md,https://github.com/GeoffMontee/pg_llm_helper/blob/main/LICENSE,https://github.com/GeoffMontee/pg_llm_helper/blob/main/pg_llm_helper.control,https://github.com/GeoffMontee,,,f,t,t,t,f,t,{pg_llm_helper},,{17},"{plpgsql,vector}",,,,,,,,,,f,,,,,,f,3,0,0,2025-12-14,2026-01-08,2025-12-14,2026-01-08,2026-07-16,Captures PostgreSQL errors in shared memory and exposes history plus an optional pgai-backed LLM troubleshooting function.,在共享内存中捕获 PostgreSQL 错误，提供错误历史查询及可选的 pgai 大模型故障分析函数。,,{},2026-07-18
101071,pg_nanoid,pg_nanoid,pg_nanoid,TYPE,f,active,standard,,,f,Rust,,"{identifier,nanoid,pgrx,type}",0.0.0,https://github.com/lameferret/pg_nanoid,https://github.com/lameferret/pg_nanoid,,https://github.com/lameferret/pg_nanoid/blob/upstream/Examples.md,,https://github.com/lameferret/pg_nanoid/blob/upstream/pg_nanoid.control,https://github.com/lameferret,https://github.com/lameferret/pg_nanoid/blob/upstream/Cargo.toml,,f,t,t,f,f,f,,,{18},,,,,0.16.1,,,,,,f,,,,,,f,0,0,0,2025-12-13,2025-12-13,,2025-12-13,2026-07-16,PostgreSQL extension adding a NanoID type and NanoID generation functions.,为 PostgreSQL 增加 NanoID 类型及 NanoID 生成函数。,,{},2026-07-18
101072,pg_neon_sudo,pg_neon_sudo,pg_neon_sudo,SEC,f,active,standard,neon,Neon,f,C,,"{neon,security}",0.0.1,https://github.com/skyzh/pg_sudo,https://github.com/skyzh/pg_sudo,,,,https://github.com/skyzh/pg_sudo/blob/main/pg_neon_sudo.control,https://github.com/skyzh,,,f,t,t,f,t,f,,{sudo},"{16,17,18}",{anon},,,,,,,,,,f,,,,,,f,1,1,1,2024-09-12,2024-09-12,,2024-09-12,2026-07-16,Provides Neon-specific trusted sudo wrappers that run PostgreSQL Anonymizer dynamic-masking start and stop operations as the bootstrap superuser.,提供 Neon 专用的可信 sudo 包装函数，以初始超级用户身份启动和停止 PostgreSQL Anonymizer 动态脱敏。,,{},2026-07-18
101073,pg_once,pg_once,pg_once,UTIL,f,,puresql,,,f,SQL,MIT,"{idempotency,response-cache,ttl}",0.1.0,https://database.dev/stateless/pg_once,,,https://database.dev/stateless/pg_once,,,https://database.dev/stateless,,,f,f,t,f,f,f,,,,{plpgsql},,,,,,,,,,f,,,,,,f,,,,,,2025-07-07,2025-07-07,2026-07-13,Run‑once / idempotency‑key manager with TTL and response caching,提供一次性执行和幂等键管理，支持 TTL 与 JSON 响应缓存。,,{},2026-07-18
101074,pg_onnx,pg_onnx,pg_onnx,RAG,f,active,standard,,,f,C++,MIT,"{inference,machine-learning,onnx}",1.2.1,https://github.com/kibae/pg_onnx,https://github.com/kibae/pg_onnx,,https://github.com/kibae/pg_onnx/blob/main/README.md,https://github.com/kibae/pg_onnx/blob/main/LICENSE,https://github.com/kibae/pg_onnx/blob/main/pg_onnx/CMakeLists.txt,https://github.com/kibae,,,f,t,t,f,f,f,,{ext_pg_onnx},"{13,14,15,16,17,18}",,,,,,,,,,,f,,,,,,f,61,2,4,2023-09-15,2026-07-11,2026-07-11,2026-07-11,2026-07-16,ONNX Runtime integrated with PostgreSQL. Perform ML inference with data in your database.,在 PostgreSQL 中集成 ONNX Runtime，用 SQL 调用机器学习模型进行推理。,raw version: 1.27.1,{},2026-07-18
101075,pg_opencc,pg_opencc,pg_opencc,FUNC,f,,standard,,,f,C,Apache-2.0,{nlp},1.0,https://github.com/VitoVan/pg_opencc,https://github.com/VitoVan/pg_opencc,,https://github.com/VitoVan/pg_opencc/blob/main/README.md,https://github.com/VitoVan/pg_opencc/blob/main/LICENSE,https://github.com/VitoVan/pg_opencc/blob/main/pg_opencc.control,https://github.com/VitoVan,,,f,t,t,f,f,f,,,{13},,,,,,,,,,,f,,,,,,f,1,1,0,2022-04-27,2022-05-08,,2022-05-08,2026-07-16,"Converts text among Simplified Chinese, Traditional Chinese regional variants and Japanese Shinjitai using OpenCC.",使用 OpenCC 在简体中文、各地区繁体中文与日文新字体之间转换文本。,,{},2026-07-18
101076,pg_opendal,pg_opendal,pg_opendal,ETL,f,active,standard,,,f,Rust,Apache-2.0,"{object-storage,opendal,pgrx}",0.0.0,https://github.com/yihong0618/pg_opendal,https://github.com/yihong0618/pg_opendal,,https://github.com/yihong0618/pg_opendal/blob/71f78ac7414c82425578060a5d1d233ce696a957/README.md,https://github.com/yihong0618/pg_opendal/blob/71f78ac7414c82425578060a5d1d233ce696a957/LICENSE,https://github.com/yihong0618/pg_opendal/blob/71f78ac7414c82425578060a5d1d233ce696a957/pg_opendal.control,https://github.com/yihong0618,https://github.com/yihong0618/pg_opendal/blob/71f78ac7414c82425578060a5d1d233ce696a957/Cargo.toml,,f,t,t,f,f,f,,,"{13,14,15,16,17}",,,,,0.14.3,,,,,,f,,,,,,f,10,0,0,2025-06-05,2025-06-05,,2025-06-05,2026-07-16,Access storage backends through Apache OpenDAL from PostgreSQL functions.,通过 Apache OpenDAL 在 PostgreSQL 函数中访问文件系统、S3 等存储后端。,,{},2026-07-18
101077,pg_ortools,pg_ortools,pg_ortools,FUNC,f,active,standard,,Matroid,f,Rust,Matroid,"{highs,optimization,pgrx,solver}",0.2.0,https://github.com/matroidbe/pg_extensions-releases,https://github.com/matroidbe/pg_extensions-releases,,https://github.com/matroidbe/pg_extensions-releases/blob/main/extensions/pg_ortools/README.md,https://github.com/matroidbe/pg_extensions-releases/blob/main/LICENSE,https://github.com/matroidbe/pg_extensions-releases/blob/main/extensions/pg_ortools/pg_ortools.control,https://github.com/matroidbe,https://github.com/matroidbe/pg_extensions-releases/blob/main/extensions/pg_ortools/Cargo.toml,,f,t,t,f,f,f,,{pgortools},"{14,15,16,17,18}",,,,,0.16,,,,,,f,,,,,,f,1,0,0,2026-03-19,2026-06-29,2026-06-29,2026-06-29,2026-07-16,"Constraint optimization extension using the HiGHS MIP/LP solver from PostgreSQL, with optional async execution.",在 PostgreSQL 中调用 HiGHS MIP/LP 求解器进行约束优化，并支持可选异步执行。,,{},2026-07-23
101078,pg_osgr,pg_osgr,pg_osgr,GIS,f,active,puresql,,,f,SQL,,,1.1.0,https://github.com/Edwards-R/pg_osgr,https://github.com/Edwards-R/pg_osgr,,https://github.com/Edwards-R/pg_osgr/blob/253fa94dea4ae2e13ae3ec353c3fa9c42459dc25/readme.md,,https://github.com/Edwards-R/pg_osgr/blob/253fa94dea4ae2e13ae3ec353c3fa9c42459dc25/pg_osgr.control,https://github.com/Edwards-R,,,f,f,t,f,f,t,,,,{plpgsql},,,,,,,,,,f,,,,,,f,0,1,0,2023-08-01,2024-08-30,2023-08-02,2024-08-30,2026-07-16,Ordnance Survey grid reference handling for biological recording,为英国、爱尔兰、北爱尔兰和海峡群岛的测绘网格参考提供坐标、基准和精度换算。,No sub-metre resolution,{},2026-07-18
101079,pg_pageindex,pg_pageindex,pg_pageindex,RAG,f,active,standard,,,f,C,MIT,"{documents,jsonb,markdown,pageindex,pdf,tree-search}",1.0,https://github.com/neurondb/pg_pageindex,https://github.com/neurondb/pg_pageindex,https://github.com/neurondb/PageIndex,https://github.com/neurondb/pg_pageindex/blob/main/README.md,https://github.com/neurondb/pg_pageindex/blob/main/LICENSE,https://github.com/neurondb/pg_pageindex/blob/main/pg_pageindex.control,https://github.com/neurondb,,,f,t,t,f,f,f,,{pageindex},{16},,,,,,,,,,,f,,,,,,f,1,0,0,2026-03-22,2026-03-23,2026-03-23,2026-03-23,2026-07-16,PageIndex document-tree construction and tree search for PDF and Markdown through a C/Go bridge.,通过 C/Go 桥接在 PostgreSQL 中构建 PDF、Markdown 文档树并执行树搜索。,,{},2026-07-18
101080,pg_prob,pg_prob,pg_prob,TYPE,f,active,standard,,,f,Rust,Matroid,"{monte-carlo,pgrx,probability,simulation,statistics}",0.2.0,https://github.com/matroidbe/pg_extensions-releases/tree/main/extensions/pg_prob,https://github.com/matroidbe/pg_extensions-releases/tree/main/extensions/pg_prob,,https://github.com/matroidbe/pg_extensions-releases/blob/main/extensions/pg_prob/README.md,https://github.com/matroidbe/pg_extensions-releases/blob/main/LICENSE,https://github.com/matroidbe/pg_extensions-releases/blob/main/extensions/pg_prob/pg_prob.control,https://github.com/matroidbe,https://github.com/matroidbe/pg_extensions-releases/blob/main/extensions/pg_prob/Cargo.toml,,f,t,t,f,f,f,,{pgprob},"{14,15,16,17,18}",,,,,0.16,,,,,,f,,,,,,f,1,0,0,2026-03-19,2026-06-29,2026-06-29,2026-06-29,2026-07-16,Probabilistic data types for PostgreSQL - Monte Carlo simulation in SQL,在 PostgreSQL 中提供概率分布数据类型、概率运算与 Monte Carlo 模拟。,,{},2026-07-23
101081,pg_protect_columns,pg_protect_columns,pg_protect_columns,SEC,f,,puresql,,,f,SQL,,"{column-protection,immutability,trigger}",0.0.2,https://database.dev/danahartweg/pg_protect_columns,,,https://database.dev/danahartweg/pg_protect_columns,,,https://database.dev/danahartweg,,,f,f,t,f,t,t,,,,,,,,,,,,,,f,,,,,,f,,,,,,2024-07-02,2024-07-02,2026-07-13,A set of postgres functions that allow you to protect columns that should not be updated.,通过触发器保护指定列，防止其在初始赋值后被更新,raw version: 0.0.1,{},2026-07-18
101082,pg_py_plan_forwarding,pg_py_plan_forwarding,pg_py_plan_forwarding,LANG,f,,standard,,,f,C,BSD-3-Clause,"{planner-hook,python,query-plan}",0.1,https://github.com/eduard-gr/pg_py_plan_forwarding,https://github.com/eduard-gr/pg_py_plan_forwarding,,https://github.com/eduard-gr/pg_py_plan_forwarding/blob/main/README.md,https://github.com/eduard-gr/pg_py_plan_forwarding/blob/main/LICENSE,https://github.com/eduard-gr/pg_py_plan_forwarding/blob/main/pg_py_plan_forwarding.control,https://github.com/eduard-gr,,,f,t,t,t,f,t,{pg_py_plan_forwarding},,,,,,,,,,,,,f,,,,,,f,0,1,1,2021-11-24,2022-03-31,,2022-03-31,2026-07-16,Forward PostgreSQL planner and executor data to embedded Python callbacks,将 PostgreSQL 规划器与执行器数据转发给嵌入式 Python 回调,,{},2026-07-18
101083,pg_recyclebin,pg_recyclebin,pg_recyclebin,ADMIN,f,active,preload,,,f,Rust,MIT,"{flashback,pgrx,recovery}",0.1.0,https://github.com/CaghanTU/pg_recyclebin,https://github.com/CaghanTU/pg_recyclebin,,https://github.com/CaghanTU/pg_recyclebin/blob/master/README.md,https://github.com/CaghanTU/pg_recyclebin/blob/master/LICENSE,https://github.com/CaghanTU/pg_recyclebin/blob/master/pg_recyclebin.control,https://github.com/CaghanTU,https://github.com/CaghanTU/pg_recyclebin/blob/master/Cargo.toml,,f,t,t,t,f,f,{pg_recyclebin},"{flashback,flashback_recycle}","{14,15,16,17,18}",,,,,0.16.1,,,,,,f,,,,,,f,1,0,0,2026-03-04,2026-03-30,,2026-03-30,2026-07-16,Intercepts DROP TABLE and TRUNCATE to retain recoverable table data and metadata in a recycle-bin schema.,拦截 DROP TABLE 与 TRUNCATE，将可恢复的表数据和元数据保存在回收站模式中。,,{},2026-07-18
101084,pg_registry,pg_registry,pg_registry,FEAT,f,active,standard,,,f,Rust,Matroid,"{json-schema,pgrx,schema-registry}",0.2.0,https://github.com/matroidbe/pg_extensions-releases,https://github.com/matroidbe/pg_extensions-releases,,https://github.com/matroidbe/pg_extensions-releases/blob/main/extensions/pg_registry/README.md,https://github.com/matroidbe/pg_extensions-releases/blob/main/LICENSE,https://github.com/matroidbe/pg_extensions-releases/blob/main/extensions/pg_registry/pg_registry.control,https://github.com/matroidbe,https://github.com/matroidbe/pg_extensions-releases/blob/main/extensions/pg_registry/Cargo.toml,,f,t,t,f,f,f,,{pgregistry},"{14,15,16,17,18}",,,,,0.16.0,,,,,,f,,,,,,f,1,0,0,2026-03-19,2026-06-29,2026-06-29,2026-06-29,2026-07-16,"Stores and validates JSON Schemas, generates schemas from tables, and binds schemas to Kafka topics.",存储并验证 JSON Schema，可从表生成模式，并将模式绑定到 Kafka 主题。,,{},2026-07-23
101085,pg_ripple,pg_ripple,pg_ripple,FEAT,f,active,preload,,,f,Rust,Apache-2.0,"{knowledge-graph,pgrx,rdf,sparql}",0.128.0,https://github.com/trickle-labs/pg-ripple,https://github.com/trickle-labs/pg-ripple,https://trickle-labs.github.io/pg-ripple/,https://trickle-labs.github.io/pg-ripple/,https://github.com/trickle-labs/pg-ripple/blob/main/LICENSE,https://github.com/trickle-labs/pg-ripple/blob/main/pg_ripple.control,https://github.com/trickle-labs,https://github.com/trickle-labs/pg-ripple/blob/main/Cargo.toml,,f,t,t,t,f,f,{pg_ripple},"{_pg_ripple,pg_ripple}",{18},,,,,0.18.0,,,,,,f,,,,,,f,8,2,1,2026-04-11,2026-05-26,2026-05-22,2026-05-26,2026-07-16,"Provides an RDF knowledge-graph engine with SPARQL, SHACL, Datalog reasoning, federation, and graph analytics inside PostgreSQL 18.",在 PostgreSQL 18 内提供支持 SPARQL、SHACL、Datalog 推理、联邦查询与图分析的 RDF 知识图谱引擎。,,{},2026-07-18
101086,pg_roast,pg_roast,pg_roast,ADMIN,t,active,preload,,,f,C,PostgreSQL,"{administration,database-audit}",1.0,https://github.com/samirketema/pg_roast,https://github.com/samirketema/pg_roast,,https://github.com/samirketema/pg_roast/blob/main/README.md,https://github.com/samirketema/pg_roast/blob/main/LICENSE,https://github.com/samirketema/pg_roast/blob/main/pg_roast.control,https://github.com/samirketema,,,f,t,t,t,f,f,{pg_roast},{roast},"{14,15,16,17,18}",,,,pg_roast-1.0.tar.gz,,1.0,PIGSTY,pg_roast_$v,"{18,17,16,15,14}",,t,1.0,PIGSTY,postgresql-$v-pg-roast,"{18,17,16,15,14}",,t,39,1,2,2026-04-18,2026-04-21,,2026-04-21,2026-07-16,"Audits schema design, security settings, operational health, and query patterns and reports opinionated findings.",审计模式设计、安全设置、运行健康状况与查询模式，并给出带观点的检查结果。,Upstream has no release tag; package pins main commit ccbf012. Manual audits work normally; the periodic background worker requires shared_preload_libraries=pg_roast.,"{""snapshot"": ""ccbf012d01ebbb8edcb13b02add981705dab2308""}",2026-07-21
101087,pg_sage,pg_sage,pg_sage,ADMIN,f,active,preload,,,f,C,AGPL-3.0,"{agentic,database-administration,mcp,monitoring}",0.5.0,https://github.com/jasonmassie01/pg_sage,https://github.com/jasonmassie01/pg_sage,,https://github.com/jasonmassie01/pg_sage/blob/master/README.md,https://github.com/jasonmassie01/pg_sage/blob/master/LICENSE,https://github.com/jasonmassie01/pg_sage/blob/master/pg_sage.control,https://github.com/jasonmassie01,,,f,t,t,t,f,f,{pg_sage},{sage},"{14,15,16,17,18}",,,,,,,,,,,f,,,,,,f,13,2,6,2026-03-19,2026-06-24,2026-06-12,2026-06-24,2026-07-16,Provides a preload C DBA agent extension and a newer standalone Go monitoring and guarded-action sidecar.,提供预加载式 C DBA 代理扩展，以及更新的独立 Go 监控与受控操作 sidecar。,raw version: 1.2,{},2026-07-23
